Nome: ITAJAI
Codigo Estacao: A868
Latitude: -26.95083333
Longitude: -48.76194444
Altitude: 9.76
Situacao: Operante
Data Inicial: 2010-06-23
Data Final: 2025-06-27
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2011-04-17;0;1015,6;20,3;27,7;23,1;20,5;85,2;64;3,7;,6;
2011-04-18;0;1016,2;21;29,5;23,8;20,6;85,1;63;7,9;1;
2011-04-19;,2;1019;19,1;24,4;22,6;21,6;80,9;72;4,6;1;
2011-04-20;2,6;1015,5;19,6;28,6;22,6;19,9;83,9;58;6,4;1,6;
2011-04-21;0;1011,5;20,6;25,2;22,8;21,5;87,4;72;6,7;1;
2011-04-22;3,6;1011;19,9;30,7;23,2;19;83,5;49;5,3;1,6;
2011-04-23;3,4;1011,8;20,9;27,5;22,8;20,7;89,3;72;6,4;1,2;
2011-04-24;6;1016,3;17;22,7;20,1;18,1;83,5;64;5,8;,8;
2011-04-25;0;1017,2;17,2;27,7;20,9;17,3;80,6;51;6,2;1,6;
2011-04-26;,2;1021;15,7;25,1;19,2;14,8;81,8;54;7,1;1,3;
2011-04-27;,4;1022,4;16,4;26;20,4;15,7;79,2;50;7,3;2;
2011-04-28;0;1020,2;16,7;21,1;18,3;16;90,7;78;4,3;1,1;
2011-04-29;6;1015,7;17,3;25,9;20,1;17,4;84,6;58;5,6;1,5;
2011-04-30;0;1012,2;18,2;25,3;20,5;17;87,3;61;4,8;1,2;
2011-05-01;4,4;1009;18,7;28,2;21,9;18,6;83,5;54;13,1;1,6;
2011-05-02;5,4;1012,9;12,7;23,3;18,9;13,8;69,7;43;12,2;2,7;
2011-05-03;0;1019,2;12;24,8;17;11;74,8;45;8,9;1,7;
2011-05-04;0;1018,7;14,2;24,7;17,7;14;80,7;55;5,6;2;
2011-05-05;,2;1014,1;13,3;25,8;18,2;13,9;77,4;33;8,5;2;
2011-05-06;0;1014,6;13,7;28,1;18,1;12,2;77,7;39;7,2;2,2;
2011-05-07;0;1018,5;15,6;22,9;18,2;14,4;85,4;66;4,8;1,1;
2011-05-08;0;1014,5;18;28,4;21,6;16,3;81,5;56;6,9;1,2;
2011-05-09;,8;1016,3;16,3;23,1;20,2;19;78,8;60;5,4;,7;
2011-05-10;0;1017,1;16,4;21,9;19,1;17,4;85;70;7,6;,9;
2011-05-11;13,2;1015,6;18,9;26,5;21,4;18,3;86,5;63;6,7;,9;
2011-05-12;,2;1015,3;18,2;26,4;null;18,4;84,3;61;5,6;1,4;
2011-05-13;0;1017,6;15,2;23,4;20,2;18,2;73,7;54;5,9;1,1;
2011-05-14;0;1017,9;14,9;22,5;18,3;14,9;81,5;59;6;1,5;
2011-05-15;22,2;1015,1;14,8;19,7;17,1;15,6;86,9;69;8,9;1,5;
2011-05-16;4,8;1017,9;12,9;21;16,8;14,8;79;53;9;2,2;
2011-05-17;,4;1019,9;11,1;21,7;14,8;11,3;80;49;6,9;1,6;
2011-05-18;0;1019,6;11,6;20,6;14,2;10;85,5;61;6;2,2;
2011-05-19;12,4;1017,9;15;20,2;16,8;13,5;89,8;71;6,3;1,8;
2011-05-20;6,6;1020,1;15,9;23;17,8;14,7;88,8;67;8,4;1,5;
2011-05-21;9,8;1022,4;16,8;23,1;18,8;15,8;88,8;70;11,3;1,5;
2011-05-22;2;1020,4;17;24,7;19,1;15;88,2;68;7,1;1,5;
2011-05-23;0;1016,7;17,3;25,9;20,4;17;83,4;58;7,4;1,6;
2011-05-24;,2;1018,3;18,1;22,9;20,3;18,7;87,5;72;4,5;,4;
2011-05-25;0;1016,5;18,6;25,4;21,3;19;85,5;63;6,2;1,3;
2011-05-26;0;1016,8;17;24,2;20;17,7;83,8;66;6,8;1,4;
2011-05-27;0;1020,2;13,4;23,4;17,3;13,5;79,5;52;4,8;1,2;
2011-05-28;0;1020,7;9,9;21,8;15,3;10,8;74;34;7,3;1,7;
2011-05-29;0;1020,2;9,9;21,7;13,9;9,3;79,4;47;5,7;2;
2011-05-30;,2;1021,2;9,6;21,8;13,5;8,8;79,7;39;6,6;2;
2011-05-31;0;1018,6;10,6;21,7;13,8;9,7;82,8;51;5,6;1,6;
2011-06-01;,2;1016,4;11;22,7;14,6;9,6;81,5;41;5,3;1,5;
2011-06-02;0;1016,5;12,8;22,5;15,6;10,9;84,6;58;5,2;1,6;
2011-06-03;,2;1014,6;13;22,7;15,9;11,9;84,6;52;6,2;1,4;
2011-06-04;,2;1018,4;10,9;20,7;15,3;13;77,9;39;8,2;1,3;
2011-06-05;0;1021,9;6,9;20,2;11,4;6,1;77,5;34;5,5;2;
2011-06-06;0;1018;9,9;20,4;13;8,4;82,5;57;7,7;2,1;
2011-06-07;1,4;1006;13,2;17,5;14,7;11,7;91;68;16;2,4;
2011-06-08;10,2;1010,4;10;21,1;16,9;14,6;65,2;44;16;3,9;
2011-06-09;1,4;1014,1;12,1;19,1;13,8;10,9;89,8;67;5,3;1,4;
2011-06-10;,4;1017,4;10,7;20,9;14,4;11;81,1;41;6,6;1,5;
2011-06-11;0;1021,4;8,8;20,8;12,5;7,8;80,6;38;5,6;2;
2011-06-12;0;1020,9;11,2;21,6;14,4;9,9;82,3;55;6,5;1,9;
2011-06-13;0;1020,1;11,9;23,4;16;10,7;78,4;47;7,2;2;
2011-06-14;0;1024,1;11,6;20;15,8;12,2;78,1;51;5;,8;
2011-06-15;0;1023,1;13,4;22,2;16,8;13,7;81,5;60;6,1;1,7;
2011-06-16;0;1019,8;14,4;22,8;17,3;13,7;84,1;55;6,4;1,3;
2011-06-17;0;1016,7;14,7;24,9;17,7;13,9;83,9;54;5,4;1,5;
2011-06-18;0;1016;15,4;25;19,3;16,4;79,5;51;5,8;1,6;
2011-06-19;0;1015,3;15,1;23,7;17,4;13,1;87,5;63;5,9;1,5;
2011-06-20;0;1013,2;17,4;25,5;20,1;16,5;85;59;4,5;1,1;
2011-06-21;0;1013,3;17,7;19,8;18,9;17,7;93,2;86;5;1,2;
2011-06-22;4,8;1020,5;16,5;19,2;17,7;17,4;92,9;85;4,7;,7;
2011-06-23;10,6;1019,1;17;21,2;18,4;16,5;92,3;83;5,9;1,5;
2011-06-24;,2;1016,3;16,9;20;18,5;17,3;90,2;81;4,9;1,1;
2011-06-25;,8;1017;15,6;21,7;18;15,7;86,4;70;5,2;1,1;
2011-06-26;33,6;1013,8;14,3;18,3;15,4;16;93,1;84;6,3;,7;
2011-06-27;14,6;1015,5;1,5;16,4;10,9;6,2;54,8;29;12,6;5;
2011-06-28;0;1019,2;1,9;18,8;10,4;5;58,9;26;9,3;2,2;
2011-06-29;0;1019,2;8,1;11,7;9,7;7,3;89,4;72;6,3;1,9;
2011-06-30;8,8;1015,7;11,6;14,9;12,7;10,6;92,6;87;7,7;1,9;
2011-07-01;37,8;1017,3;14,6;18,5;15,8;12,3;92,8;82;5,7;1,1;
2011-07-02;8,8;1016,9;14,7;17,6;15,7;14,8;93,9;86;3,6;,3;
2011-07-03;12,2;1018,6;11,8;16,1;13,2;13,1;91,7;82;5,5;,8;
2011-07-04;13,8;1021,5;4,4;14,8;9;4,9;75,2;40;6,2;1,9;
2011-07-05;0;1018,9;6,3;15,4;8,6;4,6;87,1;51;5,9;1,7;
2011-07-06;,2;1019;6,1;15,9;9;5;83,9;49;5;1,6;
2011-07-07;,2;1019,7;5,5;16,7;8,2;3,5;85,7;41;5,4;1,8;
2011-07-08;,2;1020,6;5,7;17,4;9,3;5,4;82,2;36;5,8;1,9;
2011-07-09;,2;1020,6;7,1;19,8;10;4,5;84,3;53;6,9;2,1;
2011-07-10;0;1018,2;10,2;21,8;13;8,1;85;52;5,9;1,9;
2011-07-11;0;1017,7;11,3;19,4;13;9;89,9;63;6,5;1,2;
2011-07-12;,6;1017,3;12,4;23,5;15,5;11,1;83,3;50;5,8;1,8;
2011-07-13;,2;1014,5;15,8;24,1;17,7;13,6;89;70;5,9;1,4;
2011-07-14;,2;1015,3;15,9;20,1;17,5;16,2;90,2;76;3,7;1,1;
2011-07-15;0;1014,7;16,4;24,4;18,7;16,6;87,4;64;5,9;1,4;
2011-07-16;,4;1013,6;16,5;25,5;18,7;15,9;88,1;54;5,9;1;
2011-07-17;0;1016,7;15,7;21,8;18,5;15,7;84,6;68;8,1;1,1;
2011-07-18;12,8;1016,5;15,6;22,1;18,3;15,9;84,5;69;7,2;1,8;
2011-07-19;,6;1018,4;16,5;19,8;18,1;17,1;90,3;79;8,1;1,4;
2011-07-20;2,2;1016,8;16,8;20,7;18,3;16,9;91;80;6,3;1,3;
2011-07-21;18,6;1014,1;17,1;19,2;18,1;17,7;93,3;89;11,8;1,3;
2011-07-22;9,6;1022,6;13,4;18,6;15,8;15,3;86,3;69;6,7;1,4;
2011-07-23;,6;1028,3;12,9;20,1;14,6;11,1;90;65;5,4;1,2;
2011-07-24;,6;1028,1;14,7;20,9;16,9;13,6;87,1;70;9,3;1,7;
2011-07-25;0;1025,2;15,7;21,2;18,4;15,4;84,4;66;10,1;2,1;
2011-07-26;0;1019,7;15,9;24,7;18,9;16,2;84,2;59;6;1,2;
2011-07-27;12,2;1019,1;14,8;22,2;17,7;14,6;84,6;55;6,1;1,3;
2011-07-28;0;1014,7;15,2;19;17;14,5;89,2;78;4;,7;
2011-07-29;0;1008,1;16,3;25,7;19,1;16,1;84,3;59;6,3;1,8;
2011-07-30;42,4;1010,6;15,7;19,3;17,7;16,8;88,3;75;9;1,6;
2011-07-31;27;1016;13,4;17,1;14,8;13,7;91,3;74;5,7;1,1;
2011-08-01;38,8;1013,8;14,4;16,6;15,7;14,6;92;87;10,4;1,5;
2011-08-02;42,4;1005,1;10,5;19,3;17,2;15,6;67,9;37;17,9;5,3;
2011-08-03;,2;1012,4;4,5;18;12,7;6,9;58,7;40;14,9;4,9;
2011-08-04;0;1019,3;3,3;17,6;12;5;58,6;31;12,3;3,2;
2011-08-05;0;1022,6;5,7;18;10;4;77,3;43;8,7;2,4;
2011-08-06;,2;1019,2;11,1;24,3;14,7;8,2;81;44;5,4;1,9;
2011-08-07;,2;1018,8;12,3;23,7;15,3;10,2;84,3;39;6;1,5;
2011-08-08;1,8;1017,6;15,3;18,2;16,4;13,2;93,3;85;7,1;1,3;
2011-08-09;75;1015,7;16,7;19,7;17,9;16,7;92,6;84;11,5;2;
2011-08-10;21,4;1021,9;15;19,9;17,3;16,4;86,2;73;8,4;2,5;
2011-08-11;2,4;1020,8;15,3;20,9;17,7;15,6;86,2;69;8,5;1,9;
2011-08-12;0;1015,7;15,5;24,2;19,1;16;80,6;55;6,7;1,9;
2011-08-13;,2;1011,6;16,5;30,2;20,3;13,6;81,4;52;6;2;
2011-08-14;0;1019;13,9;21,5;17,7;17,3;78,9;63;6,7;1;
2011-08-15;1;1019,9;15;19,1;16,5;14,5;91,2;83;4,2;1;
2011-08-16;,8;1013,9;17,2;26,8;19,6;15,6;86,8;59;8,7;1,6;
2011-08-17;,2;1011,9;16,1;28;19,4;16,2;83,4;41;7;2;
2011-08-18;,2;1016,2;14,3;18,9;17,1;15,9;83,8;73;5,5;1,1;
2011-08-19;23;1007,3;16;23,1;17,9;15,2;89,5;69;6,9;1,6;
2011-08-20;,2;1014,1;10,7;20;16,4;15,7;71,9;31;9,3;2,1;
2011-08-21;0;1026,3;5,1;15,7;10,7;7,2;70,1;45;7,2;1,7;
2011-08-22;,2;1027,1;7,2;11,7;10;9,3;84;56;5,1;1,6;
2011-08-23;46,8;1023;11,3;13,9;12,1;9,1;95,1;93;4,5;1,7;
2011-08-24;6,2;1023;14,6;20;16,2;11,8;90,5;79;8,3;2;
2011-08-25;4,4;1019,9;17,4;21,3;18,9;15,4;91,1;81;7,1;1,8;
2011-08-26;5,6;1021;15,2;20,3;17,3;16,8;87,9;73;6,2;1,6;
2011-08-27;0;1021,1;13,5;16,7;15,4;14,1;88,9;80;3,8;,6;
2011-08-28;,8;1014,7;16,4;22,8;18,8;15,2;86,7;66;7,1;1,6;
2011-08-29;8,4;1011,6;17,3;20,1;18,3;15,6;94,1;87;9,6;1;
2011-08-30;45,2;1012,8;18,2;20;19,2;18,3;93,7;89;8,9;1,8;
2011-08-31;24;1021,5;12;20,8;17;15,7;74,1;38;7,6;1,8;
2011-09-01;0;1026,1;7,5;18,8;12,3;7,7;75,5;28;7,5;1,9;
2011-09-02;0;1027,3;7,8;19,5;13,2;9;73,6;33;6,8;1,8;
2011-09-03;0;1023,9;9,9;19,3;13,5;9,1;79,8;57;8,3;2,2;
2011-09-04;0;1018,8;13,2;22,6;16,9;12,3;80,1;57;10,7;2,2;
2011-09-05;0;1012,9;15,6;25,4;18,8;15,7;82,3;57;8,7;1,7;
2011-09-06;19;1019,4;13,1;19,2;14,7;14;90;78;6,8;1,5;
2011-09-07;41,4;1019,5;12,5;14;13,5;13;94,1;91;6,2;1,3;
2011-09-08;75,2;1013,6;14,4;16,1;15,2;13,3;95,3;94;7,4;1,6;
2011-09-09;77;1010,3;16,1;20,5;17,5;14,8;92,3;80;5,3;,9;
2011-09-10;0;1016,6;12,3;21,7;15,8;10,8;80,8;56;7,5;1,9;
2011-09-11;,2;1019,7;13,1;23,9;16,8;12,8;80,3;53;8,2;2,7;
2011-09-12;0;1022,7;11,9;21,8;16,8;13,6;74;33;6,6;1,7;
2011-09-13;0;1019,5;12;25;17,1;11,9;74,9;39;10,7;2,3;
2011-09-14;0;1025,7;10,4;21,5;16;10,7;71,5;48;9,3;2,6;
2011-09-15;0;1026,5;13,2;17,8;15,6;12,3;85,7;68;6;1,4;
2011-09-16;3;1024,9;15,9;18,7;17,5;15,5;90,2;82;8,9;2,1;
2011-09-17;,8;1023,9;15,6;21,7;19,2;17,4;80,2;65;12,2;3,1;
2011-09-18;,6;1023,1;16;22,6;18,5;15,6;86;66;9,1;2;
2011-09-19;,6;1019,7;16,6;24,3;19,6;17,7;83,5;58;7,6;1,9;
2011-09-20;4,6;1015,3;16,9;23,1;19,4;17,7;86,3;71;7,2;1,5;
2011-09-21;1,8;1016,7;14,2;22,2;17,7;16;80,6;56;8;1,8;
2011-09-22;0;1017,5;13,6;23,8;16,9;11,3;82,5;55;7,2;1,9;
2011-09-23;,8;1015,5;16,9;20,4;18,9;16,7;88,5;79;7,5;1,4;
2011-09-24;4,6;1019;13,4;22,4;18,5;14,8;73,7;46;9,2;1,9;
2011-09-25;0;1025,7;11,6;20,8;16,4;12,6;75,1;49;8,8;2,1;
2011-09-26;0;1023,6;13;20,9;16,8;14,2;78,8;60;7,3;1,9;
2011-09-27;,2;1020,5;13,4;25,1;17,3;11,4;80,2;48;7,1;2;
2011-09-28;0;1020;13,5;23,9;17,5;11,9;79,5;51;7,5;1,7;
2011-09-29;0;1016,4;15,2;26,7;19,5;15;78,5;48;8,8;2;
2011-09-30;0;1012,4;17,6;29,7;21,2;18,2;80,8;52;9;2,5;
2011-10-01;0;1011;17,7;25,7;21,1;18,9;81,5;58;6,4;1,5;
2011-10-02;5,4;1011,3;17,9;21,9;19,9;19,1;88,3;75;5,3;1,3;
2011-10-03;0;1015;15,6;27,1;19,7;16,5;78,9;48;11,8;2;
2011-10-04;0;1021,7;11,8;21,1;17,8;14,6;68,5;54;7,2;1,6;
2011-10-05;2,4;1017,6;16,2;23,8;18,9;15,6;84,8;64;7,8;2,1;
2011-10-06;0;1015,8;17,3;26,6;21,6;17,8;77,8;52;9;2;
2011-10-07;0;1017,9;17,6;23,2;19,7;17,2;88,1;77;7,4;1,7;
2011-10-08;3,8;1014,1;19,5;24,1;21,7;19,3;87,3;70;8,7;3,1;
2011-10-09;11,2;1008;20;27,5;22,7;20,3;85,5;65;8,8;1,8;
2011-10-10;,2;1006,7;19,5;29;22,6;19,8;83,8;60;8,6;1,8;
2011-10-11;4,2;1012,6;17;25,1;21,4;19,3;77,2;59;7,8;1,7;
2011-10-12;0;1014,3;16,8;23;20,2;18,5;81,5;70;6,2;1,3;
2011-10-13;41;1008,9;18,4;20,5;19,6;18,8;92,4;82;7,4;1,3;
2011-10-14;6,8;1004,5;18,9;30,7;22,6;18,9;81,1;50;9,1;2,3;
2011-10-15;0;1009,1;17,3;21,8;20,4;19,8;82,8;72;7,1;1,5;
2011-10-16;4,8;1009,5;16,4;21,6;18,9;16,8;85,3;70;6;1,4;
2011-10-17;,6;1013,6;15,3;25;19,2;15,2;80;48;8,4;2;
2011-10-18;0;1018,2;14,4;24,3;18,5;14,2;79,2;51;9,8;2,1;
2011-10-19;17;1021,6;14,9;20,6;17,7;15,7;84,3;66;6,1;1,7;
2011-10-20;1,6;1020,3;15;23,6;18,8;15,2;79,9;56;9,7;1,9;
2011-10-21;4,8;1020,5;14,7;23,4;19,1;16;77,4;52;9,9;2,4;
2011-10-22;2;1019,7;16,1;24,9;19,7;15,1;81;57;9,2;2,7;
2011-10-23;0;1018,9;17,5;27,4;21,3;16,7;80,2;53;8;1,8;
2011-10-24;0;1014,9;18,7;25,7;22;20,1;81,9;67;9,8;2;
2011-10-25;11,8;1008;19,1;25,9;22,2;19,8;83;68;10,4;2,2;
2011-10-26;0;1005,4;16,9;30,4;22,5;18,4;75,1;32;16,3;2,7;
2011-10-27;0;1010,1;17,3;26;20,7;17,6;81,5;63;8,7;1,8;
2011-10-28;,2;1010;15,2;31,5;21,6;15,9;72,3;24;8,9;2,4;
2011-10-29;,2;1010,2;17,6;21,2;19;17,2;91,5;81;6,7;1,4;
2011-10-30;6;1009,2;16,6;21,5;18,9;16,9;87;70;5,3;1;
2011-10-31;,4;1017,7;11,7;23,7;17,8;11,6;70,3;43;11,3;1,8;
2011-11-01;0;1022,1;10,3;23,3;18,6;13,9;59,8;37;10,5;2,4;
2011-11-02;1,2;1023,3;12;22,6;18;13,1;70,3;46;9,3;2,2;
2011-11-03;0;1021,9;11,8;23,1;18;13,9;69,3;44;7,5;1,7;
2011-11-04;0;1019,8;12,4;24,6;18;12,5;72,5;43;9,4;2,5;
2011-11-05;0;1016,2;15,5;26,2;21,2;16,9;71,6;46;9;2,5;
2011-11-06;0;1014,6;17,3;26,7;21,7;17,9;77,2;58;8,3;1,6;
2011-11-07;,4;1014,4;17,5;26,8;21,4;17,8;79,8;54;7,9;1,7;
2011-11-08;,4;1013;17,7;27,1;22,4;19;76,2;52;8,7;2,4;
2011-11-09;0;1012,4;18,1;28,2;22,8;18,8;76,3;53;9,7;2,2;
2011-11-10;0;1011,7;18,9;28,8;23,1;18,5;78,4;57;8,6;2;
2011-11-11;5,2;1014,8;18,7;27,1;22;19,2;82;62;7,6;1,6;
2011-11-12;1,6;1017,4;16,3;22,5;20;19;79,3;65;5,1;1,2;
2011-11-13;1,2;1016,2;15,7;21,1;19;17,5;81,7;65;5;1,1;
2011-11-14;10,2;1013,3;15,8;19,6;17,7;17,1;88,8;72;8,2;1,5;
2011-11-15;23,4;1009,8;14,9;20,6;17,4;15,9;85,7;74;10,5;2,6;
2011-11-16;4,2;1013,1;14,7;25,2;19,4;15,4;76,6;47;7,3;1,8;
2011-11-17;0;1014,3;14,6;26,7;19,5;14,3;76;41;9;2,2;
2011-11-18;,2;1016,4;15;24,5;19,9;16,1;75,5;51;9,6;2;
2011-11-19;0;1017,6;14,2;25,4;20;13,9;72,1;40;8,1;2,1;
2011-11-20;0;1015,5;16,5;25,6;20,1;15,7;80,5;59;10,9;2,8;
2011-11-21;,4;1011,5;17,8;24,6;21,9;19,7;77,9;67;10,2;3;
2011-11-22;10,6;1004,4;19,5;28,2;22,4;20,5;84,3;53;13,9;1,6;
2011-11-23;11;1009,8;16,3;27,2;22,1;16,6;72,6;48;8,1;1,8;
2011-11-24;0;1011,9;16,4;27,6;21;15,6;76;53;8,4;1,8;
2011-11-25;0;1011,4;18,3;28,4;22,7;19,2;77,1;58;8,7;2,4;
2011-11-26;1,6;1012;19,5;27,2;22,7;19,8;82,7;61;7,8;1,6;
2011-11-27;1,8;1013,2;19,3;27,3;23;20,2;80,6;59;10,2;2,1;
2011-11-28;14,8;1014,2;20,1;25,9;22,4;20,7;87,4;70;10,5;2;
2011-11-29;4,6;1011,5;20;26,9;22,9;20,7;84,1;63;7,6;1,8;
2011-11-30;1;1005,4;20,3;31,8;24,2;19,6;80,2;49;12,1;2,1;
2011-12-01;6;1008,1;16,6;24,9;21,4;19,7;75,4;53;8,4;2;
2011-12-02;0;1014,2;13,7;24,4;20;14,7;67,7;52;7,6;1,9;
2011-12-03;0;1014,8;15,3;25,9;20,8;16,8;72,7;47;9,8;2,6;
2011-12-04;1,6;1014,5;16,2;25,9;20,9;16,7;76,2;50;8,4;2;
2011-12-05;,6;1015,2;17,8;26,6;21,7;17,9;79,5;59;9,1;2,6;
2011-12-06;0;1014,3;19,3;23,9;21,6;19,2;87,2;78;6,3;1,4;
2011-12-07;4,6;1011,8;20,5;27,3;23,3;21,1;84,9;67;9,8;2,3;
2011-12-08;2,2;1010,5;20,6;28,8;23,8;21,7;82,8;59;9,9;1,7;
2011-12-09;4,6;1009,4;17,9;22,8;20,2;19,1;87,4;63;6,1;1;
2011-12-10;28,8;1008,9;17,9;27,7;22,1;18,6;78,4;49;9,2;1,6;
2011-12-11;,2;1009,6;17,8;26,7;22,8;20;74,5;50;9,1;1,9;
2011-12-12;,2;1008,2;19,4;28,9;23,3;19;79,8;56;9,3;2,2;
2011-12-13;1,4;1009,2;19,6;28;22,3;19,7;85,3;63;8,9;1,3;
2011-12-14;8,8;1007;19,3;25,7;21,5;19,7;87,5;71;7,6;1,7;
2011-12-15;9,2;1003,7;19,2;30;22,7;19,3;82;50;8,9;2,5;
2011-12-16;13,6;1004,1;17,5;31,9;22,9;16,6;75,5;31;18,8;2,4;
2011-12-17;0;1005,4;18,2;32,7;24,7;18,5;71;32;8,5;2;
2011-12-18;0;1005,3;17,7;33,1;25,3;19,4;68;27;9,8;2,2;
2011-12-19;0;1006,4;18,6;32,9;24,8;18,5;70,9;26;8,9;2,1;
2011-12-20;0;1008;16,7;35;25,7;18,5;63,6;25;8,6;2,1;
2011-12-21;0;1008,2;17,9;34,9;24,2;18,7;70,3;35;10,1;2,5;
2011-12-22;,6;1007,7;20,6;32,4;25;19,3;77,7;53;7,5;2,2;
2011-12-23;0;1007,8;21,5;36,5;27,1;23,1;75,5;38;13,3;2,1;
2011-12-24;36,8;1012,2;20,5;30,2;24,2;21;80,8;55;11,6;2,3;
2011-12-25;12,2;1018,5;18,1;22,3;19,9;19,5;89,7;82;6,7;1;
2011-12-26;7,8;1019,4;16;25,7;21,2;17,9;73,6;51;7,6;1,9;
2011-12-27;0;1016;17,6;27,1;22,2;18,9;76;57;5,5;1,6;
2011-12-28;20,4;1014,7;17,8;24,4;21,2;19,8;81,3;57;9,2;1,9;
2011-12-29;,2;1013,3;16,2;25,9;20,9;15,7;75,6;50;6,8;2,2;
2011-12-30;,2;1012,4;18,1;25,5;21,3;17,5;82,5;63;7,4;1,8;
2011-12-31;5,6;1009,9;19,4;22,7;21,2;20,3;90;80;7,9;2;
2012-01-01;58;1007,4;19,3;24,6;21,8;20,2;85,6;69;9;2;
2012-01-02;3,8;1006,1;18,4;27,9;22,3;18,4;80,1;49;7,5;2;
2012-01-03;4,4;1008,7;18,2;29,2;22,9;19,8;77;34;8,4;1,9;
2012-01-04;0;1011,7;18,2;28,3;22,1;17,3;80;54;9,5;1,6;
2012-01-05;,4;1013,4;19;24,7;22,6;20,5;80,4;67;5,7;1,5;
2012-01-06;,8;1010,9;21;27,9;24,3;20,8;82,2;67;9,6;2,2;
2012-01-07;1,6;1012,4;20;29,3;24,4;20,1;77,1;59;9;2,6;
2012-01-08;3;1015,8;21,3;27,9;24,4;21,5;83,6;67;10;2,3;
2012-01-09;12,2;1016,3;20,7;27,4;24,1;21,2;82,1;65;10,4;2,8;
2012-01-10;13,8;1012,8;20,3;27,3;23,5;20,6;82,8;64;8,8;2,3;
2012-01-11;10,4;1013,2;21,1;28,1;24,3;21,2;82,7;69;11,7;2,8;
2012-01-12;1;1011,9;21,2;30,3;25,6;20,9;77,8;56;7,4;2;
2012-01-13;0;1008,9;21;31,3;24,6;21,3;81,8;50;10,5;2,1;
2012-01-14;36,4;1005,5;21,7;27,6;23,5;22,1;89,5;70;5,4;1;
2012-01-15;13,2;1009;20,6;27,3;24;21,7;81,8;67;8,4;1,7;
2012-01-16;0;1012,7;20,3;27,5;23,7;21,4;82;70;7,8;1,6;
2012-01-17;2;1013;20,5;27,1;23,6;21,9;83,2;64;9,3;2,1;
2012-01-18;10,6;1013;19,4;27;23,3;20,4;79,9;58;7,3;1,7;
2012-01-19;0;1011,2;19,3;29,1;23,5;18,9;79,1;54;7,4;2,2;
2012-01-20;0;1010,9;21,3;31;25,3;20,5;79,5;53;8,6;2;
2012-01-21;0;1011;21,9;31,4;25,3;21,4;82,6;55;8,9;1,8;
2012-01-22;0;1010,5;20,8;30,2;24,6;20,3;80,3;59;8,6;2,3;
2012-01-23;,4;1009,2;21,9;31,4;25,6;22;81;56;7,7;2;
2012-01-24;0;1008;22;31,4;25,7;21,7;81,3;57;11,5;1,8;
2012-01-25;14,4;1008,8;21,6;29,4;23,9;22;87,2;60;8,9;1,7;
2012-01-26;9,8;1014,3;17,6;25,5;22;19,6;77,4;53;8,2;1,6;
2012-01-27;1,2;1015,9;16,7;25,7;21,2;18,7;76,7;51;7,6;1,7;
2012-01-28;0;1014,5;16,9;27,3;21,4;16,8;77,1;52;7,7;2,1;
2012-01-29;6,2;1012,6;17,8;27,9;22,1;17,6;78,3;52;9;2,4;
2012-01-30;0;1010,8;18,9;30,2;23,6;18,7;76,5;47;9,2;2,6;
2012-01-31;0;1010,7;19,1;30;24,6;19,5;73,3;48;8,1;2,1;
2012-02-01;0;1011,2;20;29,6;24,2;19,6;78,9;55;9,6;2;
2012-02-02;0;1012;21,6;29,8;25;20,7;82,5;65;7,7;1,9;
2012-02-03;0;1013,4;22,5;29,8;26;23,2;81,7;66;8,8;2;
2012-02-04;0;1012,5;23;32,4;26,6;22,3;81;60;8,7;1,5;
2012-02-05;0;1012,1;23,8;32,5;27,1;24;82,5;60;9;1,6;
2012-02-06;0;1011,1;22,2;33,9;26,4;21,9;78,8;54;12,8;1,9;
2012-02-07;,4;1009,1;21,5;33,3;25,3;21,7;81,1;50;15,3;2,2;
2012-02-08;16,8;1008,1;21,8;27,4;24,1;21,9;87,3;70;5,8;1,1;
2012-02-09;0;1007,5;22,5;32,4;25,5;22,7;84,7;55;8,4;1,5;
2012-02-10;27,4;1010;21,1;23,7;22,3;22,5;92,8;88;6;,4;
2012-02-11;31;1010,1;19,4;28;23,1;20;81;48;7,5;1,9;
2012-02-12;,6;1010,6;20,3;30,1;24,7;20,4;78,2;53;8,7;2,1;
2012-02-13;1,2;1013,1;20,4;29,4;24,5;20,2;79,3;49;9,5;2,1;
2012-02-14;,8;1015,1;22,1;26,5;24,5;22,9;86,5;74;7,2;1,3;
2012-02-15;8;1017;22;29,3;25,3;22,5;82,8;65;8,3;1,8;
2012-02-16;0;1016,9;21,8;29,3;25,6;22,3;80,3;62;8,5;2,1;
2012-02-17;,6;1015,5;21,2;29,3;24,8;21,2;81,2;57;9;2,2;
